zip_code_prefix,state,lat,lng,zip_code_prefix_1_digits,zip_code_prefix_2_digits,zip_code_prefix_3_digits,zip_code_prefix_4_digits,x,y
48895,BA,-11.463225794090727,-39.52656645345288,4,48,488,4889,-4400077.250404864,-1284679.9014862978
48900,BA,-9.432354137361369,-40.502163900752265,4,48,489,4890,-4508680.261457449,-1054780.051038689
48901,BA,-9.433165624662916,-40.51256860853318,4,48,489,4890,-4509838.508229474,-1054871.6235793869
48902,BA,-9.419951916577475,-40.51192293646465,4,48,489,4890,-4509766.632343585,-1053380.545318186
48903,BA,-9.41275619684721,-40.501442728697654,4,48,489,4890,-4508599.980951556,-1052568.5806457764
48904,BA,-9.420577952059855,-40.499459641009736,4,48,489,4890,-4508379.224639938,-1053451.1879320592
48905,BA,-9.424205163318074,-40.49406669143966,4,48,489,4890,-4507778.884239924,-1053860.4894328758
48906,BA,-9.433213445540403,-40.4961203502536,4,48,489,4890,-4508007.496493354,-1054877.0199481247
48907,BA,-9.431958850684593,-40.498179015245086,4,48,489,4890,-4508236.66603192,-1054735.4448669136
48908,BA,-9.45442855314389,-40.50066230944592,4,48,489,4890,-4508513.105077848,-1057271.122307761
48909,BA,-9.440594484531712,-40.50485219370997,4,48,489,4890,-4508979.520860604,-1055709.9456344598
48913,BA,-9.44741009352949,-40.50267476552361,4,48,489,4891,-4508737.130663659,-1056479.080271367
48914,BA,-9.450895754321202,-40.49429116729286,4,48,489,4891,-4507803.872777596,-1056872.4394776786
48916,BA,-9.4249785939011,-40.516948361508575,4,48,489,4891,-4510326.060100495,-1053947.7653849868
48922,BA,-9.589271582271095,-40.425445511064936,4,48,489,4892,-4500140.009382976,-1072491.480451458
48925,BA,-9.470699499739322,-40.812216951215355,4,48,489,4892,-4543195.209153901,-1059107.3813585273
48930,BA,-8.973255974200576,-39.885144922877494,4,48,489,4893,-4439994.023030643,-1003006.9324102874
48950,BA,-9.841477415983517,-39.47915939254617,4,48,489,4895,-4394799.920524724,-1100975.4400586863
48960,BA,-10.262812952106406,-40.192012623057394,4,48,489,4896,-4474154.3791555725,-1148609.6275005427
48967,BA,-10.33361416984474,-40.15152490130055,4,48,489,4896,-4469647.306586221,-1156620.229432942
48970,BA,-10.462341603580402,-40.18376698689585,4,48,489,4897,-4473236.479136803,-1171189.361627158
48990,BA,-10.344702161161972,-39.830618762669246,4,48,489,4899,-4433924.19864135,-1157874.911751279
49000,SE,-11.009100371524914,-37.07712375730506,4,49,490,4900,-4127406.536742386,-1233138.8274805364
49001,SE,-11.004368599890316,-37.09165782736505,4,49,490,4900,-4129024.462020617,-1232602.2180055776
49004,SE,-11.069171319178423,-37.12184892858973,4,49,490,4900,-4132385.320035437,-1239951.9610976293
49005,SE,-11.059703845995474,-37.106746802591466,4,49,490,4900,-4130704.1590594146,-1238878.0855717463
49007,SE,-11.075615663874949,-37.13561608992665,4,49,490,4900,-4133917.873425132,-1240682.9493871797
49008,SE,-11.09585693296776,-37.139550667209214,4,49,490,4900,-4134355.8685647137,-1242979.0409471297
49009,SE,-11.099214135024527,-37.13488623665385,4,49,490,4900,-4133836.62653045,-1243359.884383363
49010,SE,-10.912450687557351,-37.05343453122495,4,49,490,4901,-4124769.4641578617,-1222179.9154339544
49015,SE,-10.92240665006562,-37.0508528094378,4,49,490,4901,-4124482.068203145,-1223308.636672262
49020,SE,-10.930242851157972,-37.05169080950511,4,49,490,4902,-4124575.3539439235,-1224197.0642446058
49025,SE,-10.938410731143048,-37.05714864189229,4,49,490,4902,-4125182.917066099,-1225123.1208150375
49026,SE,-10.946569748599652,-37.057239271284914,4,49,490,4902,-4125193.005883937,-1226048.1980439217
49027,SE,-10.941620988600228,-37.06357671975206,4,49,490,4902,-4125898.487420228,-1225487.0998471973
49030,SE,-10.971621542574368,-37.06734085812268,4,49,490,4903,-4126317.509386921,-1228888.753791955
49031,SE,-10.970120143344449,-37.06719171234103,4,49,490,4903,-4126300.906554454,-1228718.5073816658
49032,SE,-10.97019291843636,-37.05587672990051,4,49,490,4903,-4125041.3284708406,-1228726.7594627708
49033,SE,-11.010547754047069,-37.09241139087021,4,49,490,4903,-4129108.3483262924,-1233302.970508186
49035,SE,-10.971442688185938,-37.04572365122985,4,49,490,4903,-4123911.0929232384,-1228868.4731196878
49036,SE,-10.976051369199388,-37.04553068135201,4,49,490,4903,-4123889.6116146995,-1229391.0649923459
49037,SE,-10.99109302538438,-37.0606726416181,4,49,490,4903,-4125575.206921132,-1231096.739299613
49038,SE,-10.995290040044724,-37.07824370932088,4,49,490,4903,-4127531.2092305,-1231572.6824628217
49040,SE,-10.952182134626813,-37.071899222286675,4,49,490,4904,-4126824.944164507,-1226684.5505475164
49041,SE,-10.980874374646607,-37.08888170580239,4,49,490,4904,-4128715.4255818822,-1229937.9684721685
49042,SE,-10.970928967723802,-37.080983169513544,4,49,490,4904,-4127836.1645441954,-1228810.2213529153
49043,SE,-10.965782153905563,-37.090233071433495,4,49,490,4904,-4128865.8589158123,-1228226.6196672984
49044,SE,-10.986691921807695,-37.10040628591425,4,49,490,4904,-4129998.3359715403,-1230597.6596435762
49045,SE,-10.9322145186293,-37.06606772200166,4,49,490,4904,-4126175.7845222186,-1224420.6053039264
49046,SE,-10.946841756198816,-37.05723208862793,4,49,490,4904,-4125192.2063142187,-1226079.0389653044
49047,SE,-10.93955034544502,-37.07455227943988,4,49,490,4904,-4127120.2811358473,-1225252.3298480923
49048,SE,-10.942160880002485,-37.070953783946344,4,49,490,4904,-4126719.698449885,-1225548.313128641
49050,SE,-10.926518032378093,-37.06353792675327,4,49,490,4905,-4125894.1690033567,-1223774.7608111377
49051,SE,-10.928454450276007,-37.062470207965525,4,49,490,4905,-4125775.3110915944,-1223994.3026227013
49052,SE,-10.919017101170656,-37.06391361774778,4,49,490,4905,-4125935.990733561,-1222924.3545788294
49055,SE,-10.913110813044042,-37.0617440450815,4,49,490,4905,-4125694.4750091117,-1222254.753602454
49060,SE,-10.898652277739844,-37.061441980000474,4,49,490,4906,-4125660.8492781054,-1220615.6331414324
49063,SE,-10.886335918704054,-37.06247652903858,4,49,490,4906,-4125776.014750228,-1219219.4275511752
49065,SE,-10.897385022112969,-37.05324307342756,4,49,490,4906,-4124748.151173347,-1220471.9719977053
49066,SE,-10.892619450325336,-37.053014393777325,4,49,490,4906,-4124722.6946711284,-1219931.7332797267
49067,SE,-10.87763973632751,-37.054838671875665,4,49,490,4906,-4124925.772380101,-1218233.6467547552
49070,SE,-10.902225761099624,-37.075537697563504,4,49,490,4907,-4127229.9773795884,-1221020.7407390054
49071,SE,-10.884938898147563,-37.08199839909986,4,49,490,4907,-4127949.1793847824,-1219061.0623234734
49072,SE,-10.901509863214072,-37.06910993197745,4,49,490,4907,-4126514.44178761,-1220939.5826542657
49075,SE,-10.915091555575327,-37.072589615533346,4,49,490,4907,-4126901.798389174,-1222479.3106071432
49080,SE,-10.917418586424224,-37.08039626822076,4,49,490,4908,-4127770.830991137,-1222743.128270085
49082,SE,-10.911327927936016,-37.0825501836171,4,49,490,4908,-4128010.6037562694,-1222052.6289961778
49085,SE,-10.906642347739766,-37.08134128723088,4,49,490,4908,-4127876.030026133,-1221521.433383354
49087,SE,-10.894547649755385,-37.08185571405366,4,49,490,4908,-4127933.2957580956,-1220150.3183876579
49088,SE,-10.92828416378686,-37.088722329964405,4,49,490,4908,-4128697.6839447524,-1223974.9962965203
49089,SE,-10.9742077653413,-37.111472722929534,4,49,490,4908,-4131230.2461049776,-1229182.0123593293
49090,SE,-10.895664917664018,-37.09558197849862,4,49,490,4909,-4129461.2965266025,-1220276.975087064
49091,SE,-10.889141678602332,-37.097682296973275,4,49,490,4909,-4129695.1029097047,-1219537.4886830884
49092,SE,-10.944346611665656,-37.10864938502167,4,49,490,4909,-4130915.9535667375,-1225796.1341204005
49095,SE,-10.940341097961163,-37.08177405158296,4,49,490,4909,-4127924.205133441,-1225341.9853574103
49096,SE,-10.914798799384593,-37.08484479800094,4,49,490,4909,-4128266.039061045,-1222446.1207104288
49097,SE,-10.933659640528752,-37.07884940903215,4,49,490,4909,-4127598.635413932,-1224584.4493321
49100,SE,-10.959478565560538,-37.15164548571455,4,49,491,4910,-4135702.257601965,-1227511.8641523537
49120,SE,-11.021379321312708,-37.32406740458872,4,49,491,4912,-4154896.177812636,-1234531.3695647009
49130,SE,-10.731420744931947,-37.18688734133239,4,49,491,4913,-4139625.3630239526,-1201662.8585730195
49140,SE,-10.910546001317837,-37.02852300227633,4,49,491,4914,-4121996.325440419,-1221963.9828309398
49160,SE,-10.864589292249612,-37.09579239297196,4,49,491,4916,-4129484.71975863,-1216754.3300252934
49170,SE,-10.798140175806079,-37.163007799577265,4,49,491,4917,-4136967.1045953957,-1209223.0749070863
49180,SE,-10.7874069827933,-37.05256509979146,4,49,491,4918,-4124672.6794934054,-1208006.745523585
49190,SE,-10.738915617987436,-36.85682459718917,4,49,491,4919,-4102882.9464160986,-1202512.0459519841
49200,SE,-11.259774886615524,-37.43571407810774,4,49,492,4920,-4167324.628657537,-1261579.1495181376
49220,SE,-11.264701363981814,-37.61917480726945,4,49,492,4922,-4187747.383608381,-1262138.3302856043
49230,SE,-11.35333323848748,-37.44872624153077,4,49,492,4923,-4168773.1360639078,-1272200.1486830818
49250,SE,-11.522596449776406,-37.50900137028285,4,49,492,4925,-4175482.932704088,-1291424.2412690104
49260,SE,-11.381418773934895,-37.66097722011411,4,49,492,4926,-4192400.8069201787,-1275389.1735329214
49270,SE,-11.477031075456559,-37.755925805326065,4,49,492,4927,-4202970.4350775145,-1286248.0159595069
49280,SE,-11.374591455564957,-37.84024090800674,4,49,492,4928,-4212356.349374111,-1274613.923931875
49290,SE,-11.274805025431897,-37.79079538097516,4,49,492,4929,-4206852.09848295,-1263285.1783006792
49300,SE,-11.184611010697317,-38.001256902902725,4,49,493,4930,-4230280.567935504,-1253048.8437259805
49320,SE,-11.069473115243483,-37.72641511981484,4,49,493,4932,-4199685.320593446,-1239986.1937598838
49350,SE,-11.191488445664719,-37.67374412488906,4,49,493,4935,-4193822.012258732,-1253829.2677394035
49360,SE,-11.14750117685832,-37.61894393927416,4,49,493,4936,-4187721.6835007044,-1248838.086433693
49390,SE,-11.03412663984004,-37.47550291406109,4,49,493,4939,-4171753.9016151205,-1235977.0903236915
49400,SE,-10.916178696284799,-37.67161895543461,4,49,494,4940,-4193585.439477213,-1222602.5605085737
49480,SE,-10.740552873132732,-37.80685715730168,4,49,494,4948,-4208640.087244853,-1202697.5537524854
49490,SE,-10.715133690394454,-38.17508556926912,4,49,494,4949,-4249631.086560685,-1199817.5681698706
49500,SE,-10.686032724388479,-37.42754801878447,4,49,495,4950,-4166415.5870918822,-1196520.734466028
49501,SE,-10.679806412466766,-37.418898380639774,4,49,495,4950,-4165452.713778069,-1195815.399804545
49503,SE,-10.693485890518174,-37.42778671722963,4,49,495,4950,-4166442.1588812512,-1197365.0697484203
49504,SE,-10.697434233025295,-37.42689391169557,4,49,495,4950,-4166342.7722238223,-1197812.3679109297
49505,SE,-10.708913128553746,-37.42524403866728,4,49,495,4950,-4166159.109198439,-1199112.8172721048
49506,SE,-10.689896480335408,-37.43489009123086,4,49,495,4950,-4167232.9028579826,-1196958.439210858
49507,SE,-10.709892869428352,-37.42666985106891,4,49,495,4950,-4166317.829908955,-1199223.814848427
49509,SE,-10.680958068698395,-37.43169605862568,4,49,495,4950,-4166877.3447747966,-1195945.8616707276
49510,SE,-10.676601229591977,-37.43903524712819,4,49,495,4951,-4167694.339501731,-1195452.3130345768
49514,SE,-10.549441234663663,-37.54263715280205,4,49,495,4951,-4179227.250886558,-1181050.5607293718
49517,SE,-10.56830774713608,-37.7234170916446,4,49,495,4951,-4199351.58162415,-1183186.946438822
49520,SE,-10.750394350095682,-37.49323013983065,4,49,495,4952,-4173727.2873609657,-1203812.6551153893
49525,SE,-10.792148654817742,-37.56758758641662,4,49,495,4952,-4182004.720451604,-1208544.0858583003
49530,SE,-10.538054348005303,-37.43596626093686,4,49,495,4953,-4167352.7015216607,-1179761.208199259
49535,SE,-10.386074758058108,-37.37878589064772,4,49,495,4953,-4160987.411817703,-1162556.8966779641
49540,SE,-10.39738859724768,-37.45376908216266,4,49,495,4954,-4169334.502515201,-1163837.3501209193
49550,SE,-10.359818114055827,-37.704927879705146,4,49,495,4955,-4197293.371965881,-1159585.456975554
49560,SE,-10.581002312714064,-37.34126655040693,4,49,495,4956,-4156810.7779671988,-1184624.5137636638
49565,SE,-10.665217872914651,-37.542187247143936,4,49,495,4956,-4179177.167617792,-1194162.8243549247
49570,SE,-10.658574370171172,-37.30730703260873,4,49,495,4957,-4153030.4217383186,-1193410.2811471606
49580,SE,-10.756914282151778,-37.313691010983966,4,49,495,4958,-4153741.0829602843,-1204551.424531963
49600,SE,-10.464356642872389,-37.210806466356985,4,49,496,4960,-4142288.027841911,-1171417.467890606
49630,SE,-10.605307991896343,-37.11302838246372,4,49,496,4963,-4131403.4213321707,-1187377.121432756
49640,SE,-10.646598336159183,-37.192556658709,4,49,496,4964,-4140256.468547463,-1192053.7365883805
49650,SE,-10.678984810637921,-37.15045402325912,4,49,496,4965,-4135569.6246081274,-1195722.3274476992
49660,SE,-10.354552426750443,-37.18291959365991,4,49,496,4966,-4139183.6753734564,-1158989.5740839527
49670,SE,-10.262311799667215,-37.3121123619843,4,49,496,4967,-4153565.3485575,-1148552.9324392788
49680,SE,-10.23193044607224,-37.412985927784916,4,49,496,4968,-4164794.542536927,-1145116.0764863873
49690,SE,-10.028089695011241,-37.56306971851773,4,49,496,4969,-4181501.793697628,-1122065.280721939
49700,SE,-10.504290565975927,-37.05373978181586,4,49,497,4970,-4124803.444498205,-1175938.3696416907
49740,SE,-10.648336110402456,-36.987631225713095,4,49,497,4974,-4117444.273695767,-1192250.5737533898
49750,SE,-10.685271419019744,-36.98595499961593,4,49,497,4975,-4117257.677060176,-1196434.490811256
49760,SE,-10.703278212677224,-37.03551418892728,4,49,497,4976,-4122774.5807784433,-1198474.4289037285
49770,SE,-10.739241127008718,-37.08635280285313,4,49,497,4977,-4128433.9093933045,-1202548.927394471
49780,SE,-10.41594508973515,-36.9581625,4,49,497,4978,-4114163.8301550588,-1165937.597530538
49790,SE,-10.284765595865087,-37.01929312421029,4,49,497,4979,-4120968.8601140236,-1151093.204500716
49800,SE,-9.916527313825647,-37.308918513136156,4,49,498,4980,-4153209.8109300546,-1109455.700125831
49810,SE,-9.818759670977638,-37.69009179553092,4,49,498,4981,-4195641.82663024,-1098408.8300072954
49820,SE,-9.673731489227313,-37.80021951101429,4,49,498,4982,-4207901.187840075,-1082027.9392243475
49830,SE,-9.969526041295316,-37.08308452678806,4,49,498,4983,-4128070.0865659695,-1115445.4582480378
49860,SE,-10.22917261887537,-37.19691670316733,4,49,498,4986,-4140741.8264764,-1144804.1167320965
49880,SE,-10.137258500117037,-36.97136020209353,4,49,498,4988,-4115632.9916317514,-1134408.5255094997
49890,SE,-10.078082211566452,-37.05431618159144,4,49,498,4989,-4124867.6090277163,-1127717.1994637721
49900,SE,-10.214470777179056,-36.835897810295585,4,49,499,4990,-4100553.387155166,-1143141.1202691125
49910,SE,-10.206161545362404,-36.884853054902614,4,49,499,4991,-4106003.0600564806,-1142201.2568619307
49920,SE,-10.129935198619387,-36.926615680686055,4,49,499,4992,-4110652.054292883,-1133580.3804005915
49930,SE,-10.25140701608446,-36.882810437497355,4,49,499,4993,-4105775.6769270413,-1147319.3033327486
49940,SE,-10.354629785683167,-36.91898629096797,4,49,499,4994,-4109802.7545144027,-1158998.3282086174
49945,SE,-10.349199337792493,-36.885665536151365,4,49,499,4994,-4106093.5050553707,-1158383.8107838153
49950,SE,-10.349228947808689,-36.80432913245063,4,49,499,4995,-4097039.1780124484,-1158387.1614677045
49960,SE,-10.591401022142428,-36.942736918486986,4,49,499,4996,-4112446.66227584,-1185802.1363872373
49970,SE,-10.4527691214081,-36.64510102826993,4,49,499,4997,-4079313.986535074,-1170105.7587482615
49980,SE,-10.32593083501133,-36.57752881665698,4,49,499,4998,-4071791.8823465453,-1155750.8333342033
49985,SE,-10.270899594365934,-36.62218725508419,4,49,499,4998,-4076763.2369718854,-1149524.47668647
49990,SE,-10.435942860185667,-36.53704688557783,4,49,499,4999,-4067285.4543924863,-1168201.1106056364
49995,SE,-10.430071456262562,-36.466560896303825,4,49,499,4999,-4059438.9899584437,-1167536.521466476
50010,PE,-8.06385346446679,-34.878370950072934,5,50,500,5001,-3882642.4938610247,-900642.3055516317
50020,PE,-8.068681328589076,-34.880565461965006,5,50,500,5002,-3882886.7858073898,-901185.1112072748
50030,PE,-8.062913056776232,-34.872405715089414,5,50,500,5003,-3881978.4469401967,-900536.5745370286
50040,PE,-8.053658440562408,-34.877958087267096,5,50,500,5004,-3882596.5341837113,-899496.0815211553
50050,PE,-8.05485890728206,-34.887062369069604,5,50,500,5005,-3883610.018198005,-899631.048199523
50060,PE,-8.062647290283062,-34.88709699445857,5,50,500,5006,-3883613.8726786724,-900506.6941783798
50070,PE,-8.061003537413209,-34.89391667848242,5,50,500,5007,-3884373.036431579,-900321.8860456331
50080,PE,-8.07232172001969,-34.89799625807089,5,50,500,5008,-3884827.1731540184,-901594.4114086948
50090,PE,-8.074551414644215,-34.89503465007819,5,50,500,5009,-3884497.4884603415,-901845.1045295815
50100,PE,-8.048598241200432,-34.88656776767994,5,50,501,5010,-3883554.959423162,-898927.1752701278
50110,PE,-8.041972208983328,-34.879414043867776,5,50,501,5011,-3882758.6105311164,-898182.2368750864
50160,PE,-8.057081629753581,-34.90813248903572,5,50,501,5016,-3885955.5332235866,-899880.9466200994
50610,PE,-8.054715504870353,-34.90871223716132,5,50,506,5061,-3886020.070489716,-899614.9256597396
50620,PE,-8.045357006060788,-34.91454429038135,5,50,506,5062,-3886669.291684449,-898562.774599462
50630,PE,-8.056559537327905,-34.922924143521314,5,50,506,5063,-3887602.1326689124,-899822.2481778482
50640,PE,-8.059479415337453,-34.9317565391327,5,50,506,5064,-3888585.3504508566,-900150.5287465856
50650,PE,-8.056813712141345,-34.93764285268744,5,50,506,5065,-3889240.6118784198,-899850.8248434688
50660,PE,-8.062275916080303,-34.939177483468896,5,50,506,5066,-3889411.4461955675,-900464.9402857064
50670,PE,-8.044706797623647,-34.93989378250663,5,50,506,5067,-3889491.184239703,-898489.6743019137
50680,PE,-8.034084041636083,-34.93225700527595,5,50,506,5068,-3888641.062087083,-897295.4175268613
50690,PE,-8.031519757202823,-34.93867043910163,5,50,506,5069,-3889355.0022747936,-897007.1341188984
50710,PE,-8.0454611411103,-34.908382686250256,5,50,507,5071,-3885983.385050106,-898574.4820916334
50711,PE,-8.05115477360005,-34.92128641219445,5,50,507,5071,-3887419.8212515493,-899214.5992754152
50720,PE,-8.057926761933734,-34.91122884304108,5,50,507,5072,-3886300.2177747786,-899975.9643292628
50721,PE,-8.051279170785376,-34.93092085358947,5,50,507,5072,-3888492.3223617207,-899228.5849599193
50730,PE,-8.056988969523797,-34.942921494794234,5,50,507,5073,-3889828.2276298283,-899870.5288975572
50731,PE,-8.040985980661505,-34.93279549546298,5,50,507,5073,-3888701.0065405006,-898071.3601962453
50740,PE,-8.041988382324291,-34.94780773785039,5,50,507,5074,-3890372.1617187313,-898184.0551645308
50741,PE,-8.05040250926165,-34.95866729749982,5,50,507,5074,-3891581.042369146,-899130.024047382
50750,PE,-8.068345828661245,-34.907162445522985,5,50,507,5075,-3885847.5484737013,-901147.3901228431
50751,PE,-8.065025564806096,-34.917935588241974,5,50,507,5075,-3887046.8092354224,-900774.0863558691
50760,PE,-8.071397490767612,-34.9196281917781,5,50,507,5076,-3887235.228999179,-901490.4971737247
50761,PE,-8.070088774698872,-34.929054677260034,5,50,507,5076,-3888284.5805629976,-901343.3541862319
50770,PE,-8.081218225826808,-34.91030677915222,5,50,507,5077,-3886197.574092192,-902594.6879456656
50771,PE,-8.08416137460523,-34.92290514512792,5,50,507,5077,-3887600.0177774336,-902925.6050393564
50780,PE,-8.096343126220205,-34.94029736310149,5,50,507,5078,-3889536.110626017,-904295.3031921678
50781,PE,-8.08333352013504,-34.93748419610321,5,50,507,5078,-3889222.9503082526,-902832.52380763
50790,PE,-8.08011826711645,-34.9498360410337,5,50,507,5079,-3890597.951396272,-902471.0131526552
50791,PE,-8.088316548315369,-34.96754746594491,5,50,507,5079,-3892569.5781986113,-903392.8019805542
50800,PE,-8.033296334762815,-34.948121118398284,5,50,508,5080,-3890407.047081747,-897206.8613137488
50810,PE,-8.039228963785447,-34.956466593802254,5,50,508,5081,-3891336.0611541457,-897873.8283136621
50820,PE,-8.076072355548924,-34.91751340125437,5,50,508,5082,-3886999.8115949426,-902016.110544631
50830,PE,-8.06960536907466,-34.91104436610982,5,50,508,5083,-3886279.6818967275,-901289.0035201977
50850,PE,-8.081636393079263,-34.918178874579574,5,50,508,5085,-3887073.8917466407,-902641.705024748
50860,PE,-8.094252416051239,-34.925183070649624,5,50,508,5086,-3887853.595286575,-904060.2238867293
50865,PE,-8.082537247459749,-34.93181190675259,5,50,508,5086,-3888591.5139461095,-902742.99370919
50870,PE,-8.095698255033234,-34.93340657792894,5,50,508,5087,-3888769.031929443,-904222.7937907941
50875,PE,-8.10198554162388,-34.93257047950939,5,50,508,5087,-3888675.9578791256,-904929.7420777484
50900,PE,-8.090605957811402,-34.942095220730884,5,50,509,5090,-3889736.24722184,-903650.2192960179
50910,PE,-8.081899591785318,-34.9410618066952,5,50,509,5091,-3889621.2080976097,-902671.2980757381
50920,PE,-8.088289339647806,-34.95562113123108,5,50,509,5092,-3891241.9446912366,-903389.7426929729
50930,PE,-8.091571543370192,-34.95434954664745,5,50,509,5093,-3891100.3925428875,-903758.7885346919
50940,PE,-8.08165713435538,-34.965712202945035,5,50,509,5094,-3892365.2776559936,-902644.0370934207
50950,PE,-8.070873210180888,-34.957501187489015,5,50,509,5095,-3891451.2315965337,-901431.5506317358
50960,PE,-8.037192314368044,-34.98312634853349,5,50,509,5096,-3894303.8114755,-897644.8599309562
50970,PE,-8.035270646721774,-34.97601424748101,5,50,509,5097,-3893512.0960078677,-897428.8193187758
50980,PE,-8.028304424930955,-34.95944257018894,5,50,509,5098,-3891667.3453301243,-896645.6608218711
51010,PE,-8.085032619062128,-34.8811190551037,5,51,510,5101,-3882948.411513696,-903023.5651046827
51011,PE,-8.096453290571159,-34.88536770944651,5,51,510,5101,-3883421.3695516945,-904307.690097938
51020,PE,-8.115299609290675,-34.89668507612192,5,51,510,5102,-3884681.2130471217,-906426.8245569733
51021,PE,-8.125612939450031,-34.902732200291226,5,51,510,5102,-3885354.3758304124,-907586.5272240957
51030,PE,-8.13618261362757,-34.90643936774367,5,51,510,5103,-3885767.0558235045,-908775.0859234969
51110,PE,-8.087203288307094,-34.88895784964083,5,51,511,5111,-3883821.0221300027,-903267.629444197
51111,PE,-8.106387898056237,-34.88924312207793,5,51,511,5111,-3883852.7785124374,-905424.7536570816
51130,PE,-8.143662490924106,-34.90869222588653,5,51,511,5113,-3886017.842844797,-909616.2162418468
51150,PE,-8.106595824535544,-34.91452470101473,5,51,511,5115,-3886667.1110061323,-905448.1335460573
51160,PE,-8.112515819032833,-34.906401091803254,5,51,511,5116,-3885762.7949653068,-906113.8008967111
51170,PE,-8.091475979789747,-34.91297827785459,5,51,511,5117,-3886494.963967395,-903748.043473026
51180,PE,-8.102689087557126,-34.91444512261204,5,51,511,5118,-3886658.2523788665,-905008.8501164299
51190,PE,-8.115293289308164,-34.91960501812911,5,51,511,5119,-3887232.6493203733,-906426.1139032571
51200,PE,-8.112800124490844,-34.914360633516964,5,51,512,5120,-3886648.8470958252,-906145.7695617747
51220,PE,-8.112483974402608,-34.93251837776559,5,51,512,5122,-3888670.1579395365,-906110.2201356359
51230,PE,-8.114751153121219,-34.939692913042265,5,51,512,5123,-3889468.8235532143,-906365.153159623
51240,PE,-8.123937680188527,-34.93689286443265,5,51,512,5124,-3889157.123567796,-907398.1473794482
51250,PE,-8.135890720198347,-34.93253582376317,5,51,512,5125,-3888672.1000191034,-908742.2621187731
51260,PE,-8.132501302024163,-34.941713224545175,5,51,512,5126,-3889693.723600962,-908361.1192828707
51270,PE,-8.10718778175889,-34.94081108094704,5,51,512,5127,-3889593.2974349954,-905514.6950920795
51275,PE,-8.10790320147588,-34.947986115385525,5,51,512,5127,-3890392.018615112,-905595.1392828558
51280,PE,-8.117782490292242,-34.94927690759571,5,51,512,5128,-3890535.70894667,-906706.0142661742
51290,PE,-8.122431709011998,-34.94726801488615,5,51,512,5129,-3890312.080033183,-907228.8043419011
51300,PE,-8.128661337226378,-34.94717453521986,5,51,513,5130,-3890301.6739243316,-907929.3160047499
51310,PE,-8.135831928882087,-34.94969945979903,5,51,513,5131,-3890582.7472427767,-908735.6509598802
51320,PE,-8.132273759076098,-34.9515463291913,5,51,513,5132,-3890788.3398030866,-908335.5320083466
51330,PE,-8.12615451377313,-34.95687115718928,5,51,513,5133,-3891381.0969443833,-907647.4264359215
51335,PE,-8.11314659080153,-34.96258552228458,5,51,513,5133,-3892017.2171569983,-906184.7279208993
51340,PE,-8.118066129332254,-34.95614064036592,5,51,513,5134,-3891299.7761835908,-906737.9084140323
51345,PE,-8.111473321359012,-34.954720520605385,5,51,513,5134,-3891141.689174982,-905996.5776671768
51346,PE,-8.107431296583146,-34.96229430713932,5,51,513,5134,-3891984.799235316,-905542.0766990164
51350,PE,-8.108299922440873,-34.92261378031096,5,51,513,5135,-3887567.583194375,-905639.7479794873
52010,PE,-8.058867141399071,-34.90021057469489,5,52,520,5201,-3885073.669753057,-900081.690867361
52011,PE,-8.049884228325219,-34.90083430094547,5,52,520,5201,-3885143.102641666,-899071.7550887137
52020,PE,-8.045413124545014,-34.89447935380134,5,52,520,5202,-3884435.673161563,-898569.0837785429
52021,PE,-8.041460140437094,-34.890203311817764,5,52,520,5202,-3883959.6663453407,-898124.6675560152
52030,PE,-8.037025581480544,-34.88576252748388,5,52,520,5203,-3883465.32049457,-897626.1151948179
52031,PE,-8.035147087287383,-34.88101594035775,5,52,520,5203,-3882936.9328326834,-897414.9283690908
52040,PE,-8.028280103303684,-34.88125902771679,5,52,520,5204,-3882963.9931937098,-896642.9265527524
52041,PE,-8.034194043244623,-34.89481404682669,5,52,520,5204,-3884472.9310187167,-897307.7842294927
52050,PE,-8.038318086329959,-34.89974689386328,5,52,520,5205,-3885022.053038992,-897771.4236359573
52051,PE,-8.028744985072198,-34.90746648541783,5,52,520,5205,-3885881.394039976,-896695.1891969674
52060,PE,-8.034440315025105,-34.91154831242199,5,52,520,5206,-3886335.7809435856,-897335.4708356396
52061,PE,-8.032950052294407,-34.922253906105134,5,52,520,5206,-3887527.5221810327,-897167.9313230623
52070,PE,-8.028625535569647,-34.91822780516189,5,52,520,5207,-3887079.3386741485,-896681.7605148139
52071,PE,-8.023081102329506,-34.92997598245862,5,52,520,5207,-3888387.13978857,-896058.4518265686
52080,PE,-8.016574068135954,-34.91219827183729,5,52,520,5208,-3886408.134094733,-895326.9377743013
52081,PE,-8.01630497405305,-34.92283548701758,5,52,520,5208,-3887592.263472061,-895296.6867478883
52090,PE,-8.014003597754705,-34.92925752375141,5,52,520,5209,-3888307.161331127,-895037.971377691
52091,PE,-8.004622706760971,-34.93496049919002,5,52,520,5209,-3888942.013652959,-893983.4085650425
52110,PE,-8.02597697942428,-34.90034564303464,5,52,521,5211,-3885088.70549186,-896384.0070984159
52111,PE,-8.01961546499704,-34.89935083225338,5,52,521,5211,-3884977.9636622546,-895668.8470060831
52120,PE,-8.022656147912354,-34.89018537923381,5,52,521,5212,-3883957.6700992268,-896010.6785333301
52121,PE,-8.019106208372653,-34.886348229352194,5,52,521,5212,-3883530.520528307,-895611.5969689505
